Date,XRT US,XLK US,XLE US,XLF US,XLU US,XLV US,XLP US,XLY US,XLI US
4/6/2010,19.36,21.42,51.55,11.49,28.1175,28.48,26.07,31.52,28.43
7/6/2010,18.88,21.11,51.1,11.26,28.29,28.44,25.87,30.92,27.7
8/6/2010,19.12,21.15,51.95,11.5,28.66,28.51,26.29,31.18,27.99
9/6/2010,19.215,21.04,51.41,11.38,28.5,28.38,26.24,31.22,27.99
10/6/2010,19.745,21.55,53.99,11.75,29.2,28.92,26.69,32.28,29.07
11/6/2010,19.875,21.74,54.32,11.78,29.22,29.16,26.47,32.25,29.17
14/6/2010,20.085,21.7,54.04,11.73,29.39,29.21,26.62,32.34,29.14
15/6/2010,20.36,22.27,55.62,12.01,29.96,29.71,26.89,33.11,30.02
16/6/2010,20.115,22.33,55.58,12.02,30.15,29.82,26.71,32.88,29.94
17/6/2010,19.93,22.41,55.52,12,30.37,29.86,26.95,32.68,30.03
18/6/2010,19.705,22.33,55.61,12.04,30.08,29.55,26.66,32.47,30
21/6/2010,19.285,22.17,55.49,12.03,29.87,29.5,26.59,32.21,30.05
22/6/2010,18.91,21.98,53.87,11.84,29.13,29.21,26.3,31.49,29.3225
23/6/2010,19.045,21.94,53.46,11.78,28.87,29.09,26.47,31.47,29.21
24/6/2010,18.59,21.5,52.34,11.57,28.71,28.88,26.15,30.72,28.7
25/6/2010,18.72,21.475,52.49,11.88,28.84,29.01,25.88,30.81,28.92
28/6/2010,18.56,21.52,51.78,11.77,29.03,28.96,26.1,30.58,28.72
29/6/2010,17.91,20.72,50.07,11.35,28.44,28.43,25.68,29.49,27.61
30/6/2010,17.825,20.4,49.68,11.21,28.26,28.2,25.5,29.13,27.43
1/7/2010,18.165,20.32,49.5,11.11,28.13,27.96,25.55,29.37,27.35
2/7/2010,17.9,20.29,49.38,10.98,28.16,28.03,25.45,29.04,27.01
5/7/2010,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/7/2010,17.655,20.49,49.86,11.04,28.49,28.17,25.6,29.04,27.06
7/7/2010,18.2113,21.15,51.62,11.53,29.37,28.72,26.09,29.86,28
8/7/2010,18.21,21.28,52.35,11.62,29.6,28.96,26.48,30.12,28.36
9/7/2010,18.475,21.39,52.62,11.78,29.8,29.03,26.48,30.41,28.64
12/7/2010,18.285,21.49,52.48,11.8,29.9,28.98,26.57,30.45,28.49
13/7/2010,18.785,21.8,53.11,12.09,30,29.2,26.81,31.21,28.99
14/7/2010,18.7,21.93,53.05,12,30.01,29.2,26.82,31.01,29.05
15/7/2010,18.81,22,52.99,11.98,30.21,29.29,26.9,31.11,29.04
16/7/2010,18.14,21.3725,51.73,11.47,29.69,28.68,26.52,30.02,28.07
19/7/2010,18.21,21.58,52.06,11.47,30.15,28.81,26.57,30.31,28.23
20/7/2010,18.65,21.72,53.25,11.59,30.42,28.73,26.89,30.74,28.67
21/7/2010,18.3,21.46,52.38,11.4,29.95,28.26,26.6,30.19,28.6
22/7/2010,18.82,22.04,53.54,11.73,30.43,28.44,26.9,31.1,29.48
23/7/2010,19.225,22.19,53.78,11.82,30.48,28.43,27.15,31.55,30.07
26/7/2010,19.555,22.32,54.25,11.99,30.7,28.84,27.29,32.02,30.56
27/7/2010,19.23,22.39,53.99,12.02,31.15,28.87,27.39,31.61,30.35
28/7/2010,18.97,22.21,53.87,11.91,31,28.48,27.24,31.39,30.27
29/7/2010,18.92,22.01,53.95,11.95,30.52,28.46,26.91,31.23,30.17
30/7/2010,19.06,21.92,53.84,11.94,30.37,28.57,26.98,31.44,30.29
2/8/2010,19.485,22.38,55.72,12.25,31,29.11,27.29,32.11,30.89
3/8/2010,18.9,22.26,55.7,12.11,30.85,29.35,27.05,31.62,30.73
4/8/2010,19.26,22.44,56.13,12.16,30.98,29.64,27.15,32.15,31
5/8/2010,19.215,22.34,56.31,12.11,30.93,29.65,27.03,32.25,31.02
6/8/2010,19.09,22.28,55.64,12,30.99,29.71,27.09,32.03,30.85
9/8/2010,19.375,22.43,55.87,12.07,31.1,29.79,27.23,32.34,31.01
10/8/2010,19.055,22.2,55.41,11.96,31.28,29.86,27.29,32.06,30.8
11/8/2010,18.64,21.67,53.76,11.54,30.65,29.09,26.84,31.22,29.65
12/8/2010,18.755,21.37,53.44,11.46,30.59,29.21,26.81,31.1,29.44
13/8/2010,18.44,21.27,53.35,11.43,30.7,29.1,26.8,30.75,29.4
16/8/2010,18.485,21.31,53.34,11.39,30.7,28.95,26.77,30.74,29.34
17/8/2010,18.72,21.54,54.23,11.48,31,29.35,27.03,31.24,29.85
18/8/2010,18.955,21.66,53.71,11.53,30.83,29.31,27.05,31.53,29.96
19/8/2010,18.67,21.4,52.84,11.26,30.39,28.77,26.73,30.92,29.32
20/8/2010,18.715,21.35,52.19,11.23,30.47,28.67,26.73,30.9,29.17
23/8/2010,18.525,21.16,52.21,11.16,30.67,28.8,26.79,30.62,28.85
24/8/2010,18.185,20.87,51.4,10.97,30.7225,28.18,26.66,30.1,28.26
25/8/2010,18.49,21,51.24,11,30.7,28.46,26.72,30.41,28.21
26/8/2010,18.26,20.79,50.78,10.91,30.56,28.28,26.52,30.2,28.17
27/8/2010,18.485,21.04,52.1,11.15,31.14,28.57,26.69,30.69,28.74
30/8/2010,18.02,20.76,51.34,10.91,30.67,28.21,26.46,30.15,28.3
31/8/2010,17.96,20.69,51.2,11.01,30.81,28.1,26.48,30.19,28.19
1/9/2010,18.68,21.22,53.11,11.43,31.48,28.75,26.95,31.23,29.31
2/9/2010,19.09,21.41,53.55,11.55,31.48,28.9,27.12,31.81,29.68
3/9/2010,19.385,21.73,54.2,11.79,31.62,29.17,27.29,32.28,30.13
6/9/2010,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/9/2010,19.095,21.55,53.39,11.52,31.46,29,27.18,31.76,29.85
8/9/2010,19.295,21.67,53.85,11.64,31.31,29.16,27.3,31.99,30.16
9/9/2010,19.19,21.73,53.96,11.78,31.62,29.47,27.39,32.02,30.13
10/9/2010,19.35,21.74,54.52,11.8,31.44,29.77,27.52,32.29,30.4
13/9/2010,19.77,22.13,54.96,12.05,31.55,29.84,27.55,32.68,30.7
14/9/2010,20.16,22.22,54.77,11.94,31.51,29.94,27.6,32.71,30.61
15/9/2010,20.15,22.36,54.66,11.99,31.33,30.22,27.79,32.77,30.61
16/9/2010,20.145,22.49,54.41,11.95,31.22,30.1,27.82,32.77,30.57
17/9/2010,20.165,22.53,53.89,11.86,30.85,29.94,27.55,32.75,30.6975
20/9/2010,20.555,22.86,54.8,12.09,31.26,30.34,27.85,33.38,31.16
21/9/2010,20.345,22.82,54.84,11.98,31.1,30.3625,27.8,33.24,31.22
22/9/2010,20.3,22.71,54.44,11.78,31.32,30.41,27.85,33.02,31.06
23/9/2010,20.325,22.68,54.1,11.56,30.96,30.25,27.67,32.85,30.6
24/9/2010,20.92,23.12,55.27,11.86,31.46,30.66,28.04,33.7,31.44
27/9/2010,20.825,23.13,55.06,11.73,31.52,30.43,27.88,33.48,31.24
28/9/2010,21.1,23.16,55.45,11.76,31.54,30.68,28.06,33.74,31.41
29/9/2010,21.01,23.11,56.04,11.67,31.48,30.57,27.98,33.5,31.4
30/9/2010,20.91,23.02,56.06,11.65,31.38,30.49,27.88,33.41,31.28
1/10/2010,20.985,23.03,56.81,11.77,31.55,30.49,27.93,33.45,31.31
4/10/2010,20.785,22.84,56.1,11.69,31.49,30.19,27.8475,33.38,30.98
5/10/2010,21.11,23.29,57.42,11.96,31.84,30.75,28.11,34.08,31.81
6/10/2010,21.01,23.18,57.93,11.95,31.69,30.63,28.23,33.85,32
7/10/2010,21.2,23.18,57.64,11.9,31.75,30.69,28.13,34.01,31.93
8/10/2010,21.415,23.31,58.36,11.94,31.85,30.77,28.19,34.36,32.195
11/10/2010,21.665,23.35,58.52,11.92,31.86,30.79,28.22,34.37,32.11
12/10/2010,21.9,23.49,58.43,12.05,31.73,30.86,28.29,34.45,32.09
13/10/2010,21.855,23.68,59.14,12.07,31.85,31.08,28.53,34.5,32.62
14/10/2010,21.775,23.69,59.05,11.85,31.8,31.02,28.54,34.46,32.43
15/10/2010,22.015,24.09,59.21,11.65,31.895,31.15,28.61,34.71,32.23
18/10/2010,22.06,24.25,59.37,11.91,31.9,31.44,28.71,34.76,32.21
19/10/2010,21.415,23.82,58.19,11.75,31.96,30.85,28.36,34.13,31.78
20/10/2010,21.615,24.02,58.94,11.86,32.22,31.14,28.61,34.57,32.23
21/10/2010,21.49,24.04,58.91,11.86,32.08,31.22,28.71,34.77,32.49
22/10/2010,21.67,24.11,59.3,11.86,31.87,31.23,28.81,34.96,32.48
25/10/2010,21.815,24.18,59.46,11.81,31.8,31.4,28.88,35.18,32.59
26/10/2010,22.025,24.24,59.58,11.83,31.72,31.31,28.72,35.33,32.44
27/10/2010,21.745,24.31,59.33,11.84,31.59,31.12,28.57,35.11,32.2
28/10/2010,21.725,24.31,59.2,11.84,31.67,31.3,28.67,35.27,32.13
29/10/2010,21.805,24.35,59.24,11.82,31.72,31.17,28.77,35.26,32.18
1/11/2010,21.6,24.37,59.31,11.82,31.41,31.17,28.65,35.19,32.18
2/11/2010,21.875,24.61,59.9625,11.85,31.78,31.47,28.82,35.59,32.49
3/11/2010,21.895,24.75,60.09,11.97,31.72,31.49,28.91,35.77,32.54
4/11/2010,22.465,25.12,62,12.37,32.06,31.641,29.26,36.33,33.23
5/11/2010,22.65,25.1,62.31,12.65,32.05,31.45,29.11,36.51,33.43
8/11/2010,22.725,25.12,62.5,12.55,31.87,31.37,29.06,36.45,33.29
9/11/2010,22.48,25.05,62.38,12.32,31.76,31.24,28.91,36.12,32.99
10/11/2010,22.66,25.07,63.1825,12.46,31.62,31.23,28.82,36.44,32.98
11/11/2010,22.67,24.685,63.88,12.33,31.6,31.32,28.85,36.39,32.795
12/11/2010,22.3,24.34,62.94,12.13,31.34,30.93,28.71,36.01,32.41
15/11/2010,22.25,24.27,62.62,12.18,31.445,30.94,28.72,35.94,32.51
16/11/2010,22.135,23.83,61.45,11.98,31.08,30.49,28.4,35.45,31.985
17/11/2010,22.56,23.84,61.7,11.9,31.065,30.54,28.41,35.76,32.01
18/11/2010,22.69,24.24,63.06,12.07,31.25,30.97,28.79,36.07,32.66
19/11/2010,23,24.31,63.59,12.06,31.13,30.9975,28.81,36.24,32.76
22/11/2010,23.215,24.45,63.392,11.89,31.22,31.01,28.81,36.41,32.69
23/11/2010,23.29,24.09,62.152,11.7,30.88,30.56,28.47,35.87,32.24
24/11/2010,23.665,24.49,63.2725,11.88,31.065,30.845,28.69,36.61,32.97
25/11/2010,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
26/11/2010,23.685,24.25,62.51,11.71,30.86,30.58,28.5,36.31,32.7
29/11/2010,23.48,24.19,62.93,11.81,30.8,30.55,28.45,36.23,32.69
30/11/2010,23.555,23.95,62.71,11.74,30.76,30.27,28.32,36.15,32.61
1/12/2010,23.8413,24.46,64.57,11.98,31.12,30.85,28.78,36.92,33.45
2/12/2010,23.925,24.75,65.53,12.29,31.21,31.09,28.8,37.4,33.97
3/12/2010,24.04,24.805,65.82,12.33,31.275,31.09,28.81,37.42,34.04
6/12/2010,24.0213,24.81,66.04,12.31,31.19,30.89,28.74,37.46,34.0175
7/12/2010,23.89,24.84,65.79,12.33,30.98,30.91,28.9,37.48,34.11
8/12/2010,23.785,25.05,65.48,12.53,30.87,30.94,29.01,37.38,33.99
9/12/2010,23.93,25.07,65.63,12.68,31,30.99,29.09,37.43,34.09
10/12/2010,24.07,25.185,65.9,12.79,31.12,31.29,29.14,37.56,34.395
13/12/2010,23.725,25.14,66.46,12.78,31.265,31.34,29.14,37.38,34.42
14/12/2010,23.63,25.18,66.15,12.67,31.35,31.655,29.28,37.37,34.58
15/12/2010,23.66,25.08,65.79,12.57,31.08,31.56,29.31,37.25,34.44
16/12/2010,24.03,25.12,66.16,12.59,31.3575,31.78,29.5675,37.52,34.82
17/12/2010,23.98,25.08,65.89,12.61,31.15,31.67,29.36,37.36,34.54
20/12/2010,23.95,25.1,66.32,12.62,31.19,31.66,29.33,37.58,34.53
21/12/2010,24.03,25.25,66.99,12.84,31.2,31.58,29.26,37.74,34.81
22/12/2010,24.015,25.22,67.22,12.98,31.34,31.6675,29.3875,37.79,34.89
23/12/2010,24.225,25.21,67.41,12.89,31.36,31.65,29.4,37.63,34.82
24/12/2010,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
27/12/2010,24.115,25.26,67.17,13,31.38,31.59,29.26,37.52,34.88
28/12/2010,24.05,25.23,67.42,13,31.49,31.61,29.34,37.44,34.86
29/12/2010,24.235,25.28,68.09,12.98,31.38,31.62,29.35,37.56,34.89
30/12/2010,24.365,25.22,68.15,12.94,31.33,31.51,29.3,37.49,34.83
31/12/2010,24.18,25.19,68.25,12.95,31.34,31.5,29.31,37.41,34.87
3/1/2011,24.355,25.47,68.76,13.24,31.4925,31.7875,29.35,37.85,35.12
4/1/2011,23.9,25.57,68.17,13.22,31.635,31.89,29.27,37.64,35.07
5/1/2011,23.88,25.72,68.44,13.37,31.44,31.96,29.28,37.95,35.25
6/1/2011,23.54,25.87,67.79,13.29,31.47,32.09,29.18,37.72,35.19
7/1/2011,23.4675,25.75,68.28,13.17,31.5825,32.07,29.0325,37.7,35.26
10/1/2011,23.68,25.7725,68.01,13.13,31.41,31.98,29.0525,37.67,35.31
11/1/2011,23.38,25.73,69.14,13.19,31.455,32.14,29.03,37.66,35.44
12/1/2011,23.6,25.96,70.09,13.41,31.62,32.31,29.27,37.75,35.73
13/1/2011,23.515,25.94,69.895,13.36,31.5925,32.14,29.33,37.69,35.765
14/1/2011,23.51,26.17,70.65,13.58,31.74,32.18,29.33,37.92,35.91
17/1/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
18/1/2011,23.485,26.1975,71.09,13.5,31.815,32.3,29.3475,38.03,36.17
19/1/2011,23.26,26.01,70.23,13.2,31.74,32.08,29.29,37.65,35.79
20/1/2011,23.4788,25.87,69.73,13.26,31.98,32.16,29.44,37.73,35.61
21/1/2011,23.325,25.72,70.1,13.37,31.95,32.1875,29.49,37.82,35.9
24/1/2011,23.415,26.08,70.36,13.35,32.13,32.15,29.54,37.97,36.24
25/1/2011,23.375,26.2,70.1575,13.33,32.0825,32.15,29.635,37.99,36.195
26/1/2011,23.395,26.35,71.84,13.31,31.96,32.11,29.56,38.05,36.41
27/1/2011,23.69,26.44,71.42,13.43,32.08,32.19,29.26,38.35,36.545
28/1/2011,23.135,25.83,71.11,13.2,31.65,31.61,28.98,37.1,35.83
31/1/2011,23.215,25.99,73.15,13.32,31.72,31.68,28.88,37.18,36.24
1/2/2011,23.53,26.43,74.34,13.59,32.04,32.25,29.09,37.62,36.75
2/2/2011,23.065,26.4775,74.28,13.49,31.865,32.14,28.98,37.51,36.635
3/2/2011,23.725,26.52,74.32,13.49,31.995,32.1825,29.13,37.95,36.65
4/2/2011,24.055,26.69,74.13,13.49,31.8,32.33,29.3,38.21,36.78
7/2/2011,24.19,26.8225,74.56,13.68,32.005,32.28,29.34,38.412,37.125
8/2/2011,24.455,26.9325,74.3075,13.78,32.0025,32.3725,29.48,38.87,37.375
9/2/2011,24.4888,26.88,73.37,13.68,32,32.3,29.53,39.13,37.37
10/2/2011,24.585,26.76,74.12,13.68,32.06,32.31,29.42,39.18,37.57
11/2/2011,24.84,26.9025,74.11,13.87,32,32.38,29.58,39.58,37.85
14/2/2011,24.715,26.94,75.74,13.88,31.77,32.49,29.45,39.42,37.81
15/2/2011,24.625,26.84,74.95,13.86,31.87,32.42,29.44,39.47,37.67
16/2/2011,25.02,26.9875,75.95,13.93,31.8,32.59,29.52,39.79,37.85
17/2/2011,25.01,27.04,76.7,13.92,31.86,32.73,29.72,39.8,37.94
18/2/2011,25.06,27,77.02,13.95,31.91,32.81,29.8,40.01,38.045
21/2/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
22/2/2011,24.6,26.34,76.27,13.52,31.77,32.31,29.59,39.05,36.9375
23/2/2011,24.18,26.03,77.82,13.46,31.7,32,29.52,38.48,36.29
24/2/2011,24.25,26.12,76.72,13.43,31.5775,32.11,29.4,38.71,36.5
25/2/2011,24.605,26.45,77.94,13.62,31.755,32.31,29.55,39.1125,36.83
28/2/2011,24.61,26.56,78.54,13.68,32.11,32.669,29.72,39.41,37.01
1/3/2011,24.15,26.05,77.07,13.39,31.785,32.4125,29.49,38.66,36.225
2/3/2011,24.375,26.21,77.51,13.31,31.84,32.51,29.41,38.81,36.395
3/3/2011,24.67,26.63,78.84,13.58,32.2,33.18,29.71,39.5,37.275
4/3/2011,24.555,26.415,78.34,13.41,32.005,33.135,29.58,39.21,36.841
7/3/2011,24.19,26.08,77.79,13.33,32.13,32.88,29.5,38.82,36.5
8/3/2011,24.325,26.2975,77.15,13.62,32.49,33.06,29.76,39.13,37.07
9/3/2011,24.495,26.19,76.619,13.61,32.82,33.11,29.91,39.22,36.99
10/3/2011,24.305,25.7,73.83,13.34,32.4475,32.5925,29.71,38.77,36.245
11/3/2011,24.615,25.8,75.11,13.43,32.52,32.7,29.73,39.01,36.67
14/3/2011,24.3855,25.68,75.52,13.31,32.09,32.54,29.52,38.53,36.36
15/3/2011,24.355,25.3,74.95,13.15,31.48,32.16,29.26,38.21,36.02
16/3/2011,24.085,24.6825,73.75,12.91,30.985,31.6,28.8425,37.56,35.35
17/3/2011,23.995,24.94,76,13.07,31.03,31.97,28.98,37.73,35.9
18/3/2011,23.935,24.9,75.39,13.21,30.88,31.97,29.05,37.58,35.97
21/3/2011,24.385,25.3225,77.68,13.27,31.24,32.2375,29.41,38.16,36.76
22/3/2011,24.165,25.28,77.51,13.2,31.285,32.22,29.37,37.86,36.465
23/3/2011,24.34,25.42,77.71,13.17,31.27,32.2,29.42,38.19,36.59
24/3/2011,24.73,25.8175,77.99,13.23,31.4,32.58,29.69,38.75,36.97
25/3/2011,24.965,25.88,78.69,13.27,31.39,32.67,29.69,38.82,37.1
28/3/2011,24.8,25.82,78.5,13.22,31.28,32.66,29.68,38.4175,37.0675
29/3/2011,25.095,26,79.46,13.25,31.585,32.85,29.82,38.77,37.37
30/3/2011,25.565,26.11,80.01,13.36,31.95,33.09,29.98,39.19,37.52
31/3/2011,25.4,26.0625,79.75,13.31,31.87,33.11,29.92,39.05,37.665
1/4/2011,25.53,26.01,79.99,13.42,32.12,33.28,30.07,39.3,37.98
4/4/2011,25.44,25.92,80.04,13.4,32.1,33.48,30.13,39.39,38.03
5/4/2011,25.985,25.88,80.28,13.4,31.97,33.33,30.16,39.52,37.89
6/4/2011,26.0545,26.07,79.44,13.55,32.2,33.4,30.3,39.45,37.93
7/4/2011,26.275,26.08,79.44,13.49,32.07,33.34,30.34,39.29,37.75
8/4/2011,25.985,25.93,79.72,13.37,31.98,33.32,30.25,39.06,37.42
11/4/2011,25.98,25.89,78.1475,13.37,31.56,33.51,30.41,39.07,37.39
12/4/2011,25.83,25.68,75.73,13.32,31.48,33.47,30.51,39.02,37.11
13/4/2011,25.86,25.84,76.04,13.22,31.56,33.44,30.53,39.15,37
14/4/2011,25.875,25.79,76.56,13.1,31.75,33.62,30.71,39.06,37
15/4/2011,26.075,25.74,77.19,13.11,32.1,33.92,30.84,39.25,37.13
18/4/2011,25.84,25.51,76.04,12.93,31.82,33.54,30.67,38.9,36.6
19/4/2011,25.845,25.58,76.81,12.97,31.83,33.82,30.73,38.99,36.92
20/4/2011,26.395,26.119,78.62,13,32.24,34.15,30.89,39.69,37.52
21/4/2011,26.4,26.35,78.98,13.07,32.24,34.25,30.9,39.91,37.63
22/4/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
25/4/2011,26.39,26.37,78.57,13.06,32.28,34.29,30.82,39.87,37.52
26/4/2011,26.475,26.59,79.35,13.14,32.54,34.69,31.03,39.94,38.24
27/4/2011,26.84,26.75,79.31,13.22,32.8,35.08,31.23,40.42,38.41
28/4/2011,26.81,26.76,79.3,13.33,33.09,35.26,31.43,40.58,38.54
29/4/2011,26.655,26.74,80.479,13.3,33.16,35.24,31.52,40.55,38.7
2/5/2011,26.465,26.64,79.41,13.24,33.17,35.6,31.56,40.69,38.64
3/5/2011,26.345,26.65,77.42,13.3,33.38,35.51,31.64,40.46,38.48
4/5/2011,26.31,26.57,76.05,13.19,33.34,35.479,31.6,40.37,37.92
5/5/2011,26.3,26.43,74.47,13.02,33.1,35.25,31.36,40.26,37.74
6/5/2011,26.36,26.48,74.8,13.08,33.29,35.5,31.44,40.29,38.07
9/5/2011,26.485,26.59,76.11,13.05,33.36,35.7,31.55,40.34,38.23
10/5/2011,26.89,26.83,76.47,13.17,33.84,35.92,31.74,40.86,38.58
11/5/2011,26.77,26.59,74.26,12.99,33.73,35.86,31.68,40.47,38.06
12/5/2011,27.2,26.79,74.15,12.99,34.07,36.19,32.15,40.87,38.14
13/5/2011,27.05,26.46,73.79,12.81,33.91,36.08,32.11,40.56,37.68
16/5/2011,26.605,26.08,73.23,12.79,33.95,36.14,32.12,40.02,37.54
17/5/2011,26.525,26.08,73.23,12.89,34.2,36.14,32.19,40.06,37.03
18/5/2011,26.8,26.27,74.71,12.94,34.09,36.42,32.24,40.53,37.53
19/5/2011,26.66,26.32,74.72,12.94,34.17,36.34,32.42,40.66,37.77
20/5/2011,26.205,26.169,74.63,12.76,34.13,36.04,32.32,40.27,37.37
23/5/2011,26.13,25.8,73.47,12.59,33.73,35.67,32.098,39.89,36.84
24/5/2011,26.19,25.72,74.51,12.57,33.7,35.57,32.07,39.69,36.65
25/5/2011,26.18,25.8,75.77,12.58,33.63,35.62,31.86,39.7,36.96
26/5/2011,26.615,25.97,76.15,12.64,33.62,35.67,31.91,40.06,37.11
27/5/2011,26.845,26.1,76.34,12.73,33.62,35.69,32.04,40.16,37.29
30/5/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
31/5/2011,27.07,26.46,77.11,12.86,33.87,36.11,32.31,40.44,37.63
1/6/2011,26.285,25.91,75.27,12.43,33.52,35.61,31.98,39.52,36.4
2/6/2011,26,25.93,75.24,12.44,33.42,35.53,31.61,39.43,36.59
3/6/2011,25.615,25.54,75.26,12.36,33.19,35.19,31.31,38.92,36.1
6/6/2011,25.17,25.35,73.56,12.12,33.039,34.98,31.15,38.51,35.84
7/6/2011,25.15,25.27,73.56,12.09,33.08,35.051,31.08,38.55,35.82
8/6/2011,24.835,25.1,73.78,11.99,33.16,35.09,31.1,38.25,35.51
9/6/2011,25.175,25.12,74.78,12.12,33.19,35.46,31.27,38.57,35.78
10/6/2011,24.74,24.77,73.33,12.04,32.97,34.805,30.91,37.86,35.21
13/6/2011,24.82,24.79,72.17,12.16,33.12,34.98,31.05,37.81,35.22
14/6/2011,25.45,25.1,73.71,12.22,33.25,35.28,31.38,38.48,35.89
15/6/2011,25.065,24.63,72.02,11.96,32.84,34.8,30.91,37.89,35.345
16/6/2011,25.09,24.57,72.13,12.03,33.1,34.86,31.16,37.8,35.47
17/6/2011,25.295,24.445,71.685,12.09,32.99,34.77,31.135,37.95,35.45
20/6/2011,25.855,24.5425,71.88,12.08,33.18,35.12,31.37,38.26,35.76
21/6/2011,26.37,24.98,73.31,12.25,33.2,35.34,31.34,39.04,36.32
22/6/2011,25.965,24.8,73.1,12.18,32.98,35.13,31.14,38.74,36.12
23/6/2011,26.325,24.97,72.3,12.06,32.7,35.09,30.86,38.88,36.04
24/6/2011,25.98,24.54,70.93,11.99,32.8,34.68,30.61,38.5,35.63
27/6/2011,26.18,24.87,71.31,12.11,33.04,34.86,30.75,38.97,35.91
28/6/2011,26.735,25.18,73.39,12.16,33.19,35.35,30.81,39.71,36.47
29/6/2011,26.6,25.38,74.25,12.42,33.41,35.42,30.99,39.89,36.66
30/6/2011,26.69,25.7,75.35,12.46,33.48,35.53,31.23,40.21,37.24
1/7/2011,27.22,26.12,76.06,12.69,33.88,35.96,31.47,41.02,37.91
4/7/2011,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/7/2011,27.25,26.16,76.53,12.58,33.68,35.86,31.46,41.2,37.695
6/7/2011,27.33,26.28,76.39,12.51,33.75,35.96,31.63,41.05,37.9
7/7/2011,28.17,26.6,77.54,12.72,33.89,35.94,31.85,41.62,38.3
8/7/2011,27.955,26.47,76.89,12.55,33.76,35.78,31.74,41.37,37.82
11/7/2011,27.32,26.03,75.065,12.21,33.4,35.29,31.51,40.57,37.12
12/7/2011,27.16,25.8,74.79,12.16,33.55,35.29,31.41,40.37,36.76
13/7/2011,27.395,25.86,75.35,12.17,33.46,35.43,31.41,40.58,36.91
14/7/2011,27.05,25.64,74.85,12.08,33.31,35.37,31.27,40.27,36.51
15/7/2011,27.15,25.92,76.86,12.06,33.36,35.19,31.36,40.29,36.54
18/7/2011,26.87,25.83,76.6,11.9,33.04,34.93,31.16,39.9,36.13
19/7/2011,27.44,26.45,77.995,12.04,33.33,35.24,31.59,40.67,36.601
20/7/2011,27.26,26.37,77.8,12.18,33.53,35.12,31.54,40.46,36.67
21/7/2011,27.465,26.49,79.33,12.47,34.03,35.65,31.8,40.93,37.22
22/7/2011,27.475,26.72,79.73,12.44,33.82,35.59,31.74,41.09,36.83
25/7/2011,27.17,26.65,79.41,12.35,33.94,35.22,31.45,40.82,36.81
26/7/2011,27.5,26.77,79.03,12.33,33.82,34.935,31.37,40.75,36.13
27/7/2011,26.64,26.06,77.535,12.04,33.72,34.33,31.03,40.04,35.15
28/7/2011,26.625,26.02,77.22,12.05,33.51,34.3,31.029,39.84,34.85
29/7/2011,26.63,25.81,76.45,12.01,33.17,34.12,30.83,39.65,34.68
1/8/2011,26.515,25.79,76.34,11.98,33.27,33.54,30.72,39.44,34.46
2/8/2011,25.42,25.25,74.215,11.65,32.7,32.82,30.32,37.95,33.26
3/8/2011,25.965,25.51,73.785,11.71,32.7,32.88,30.44,38.23,33.56
4/8/2011,24.23,24.48,68.73,11.12,31.63,31.57,29.49,36.37,31.76
5/8/2011,24.345,24.33,68.07,10.91,31.89,31.81,29.91,36.34,31.76
8/8/2011,22.345,22.96,62.28,9.87,30.2,30.18,28.78,34.06,29.52
9/8/2011,23.665,24.01,65.45,10.64,31.19,31.28,29.48,35.64,30.98
10/8/2011,22.5,23.07,63.19,9.9,30.6,29.96,28.35,34.12,29.4
11/8/2011,23.605,23.95,66.47,10.45,31.89,31.33,29.19,35.63,30.8
12/8/2011,23.575,24.121,66.96,10.38,31.7,31.64,29.54,36.07,31.4
15/8/2011,23.885,24.55,69.22,10.71,32.78,32.17,29.96,36.6,31.87
16/8/2011,23.615,24.37,68.07,10.5,32.74,32.14,30.03,36.4,31.42
17/8/2011,23.34,24.26,68.34,10.56,32.98,32.17,30.23,36.35,31.32
18/8/2011,22.165,23.08,64.38,10.05,32.59,31.11,29.69,34.55,29.585
19/8/2011,21.915,22.52,63.24,9.85,32.39,31.03,29.55,34.05,29.13
